STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SAU,Saudi Arabia,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2040,,1510646,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2024,,104252,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2025,,103626,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2026,,104550,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2027,,105235,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2028,,105561,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2029,,106136,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2030,,106550,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2031,,106630,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2032,,106960,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2033,,108163,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2034,,109961,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2035,,111949,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2036,,114399,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2037,,117115,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2038,,119307,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2039,,120706,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SGP,Singapore,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2040,,121565,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2024,,2910380,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2025,,2880801,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2026,,2858705,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2027,,2855320,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2028,,2879857,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2029,,2936683,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2030,,3018641,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2031,,3118361,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2032,,3201463,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2033,,3246609,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2034,,3267825,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2035,,3268061,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2036,,3243973,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2037,,3220556,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2038,,3210928,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2039,,3198002,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,ZAF,South Africa,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2040,,3183938,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2024,,353666706,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2025,,354695210,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2026,,355325046,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2027,,354964770,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2028,,353189152,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2029,,350542843,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2030,,346689693,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2031,,341547842,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2032,,335997328,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2033,,331236914,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2034,,327649678,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2035,,325556172,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2036,,324838358,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2037,,324733477,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2038,,325033467,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2039,,325439841,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,W,World,POP,Population,PS,Persons,M,Male,Y10T14,From 10 to 14 years,P,Projection,2040,,325892848,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2024,,887045,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2025,,903941,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2026,,924883,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2027,,957174,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2028,,987425,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2029,,1009806,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2030,,1026609,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2031,,1035681,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2032,,1038202,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2033,,1040920,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2034,,1042620,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2035,,1042900,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2036,,1046749,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2037,,1046117,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2038,,1042230,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2039,,1040065,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUS,Australia,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2040,,1035554,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2024,,256386,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2025,,253824,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2026,,251753,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2027,,249942,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2028,,248530,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2029,,247350,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2030,,246190,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2031,,246816,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2032,,247990,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2033,,249129,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2034,,251307,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2035,,253939,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2036,,256141,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2037,,259790,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2038,,262735,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2039,,263850,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2040,,263743,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2024,,347716,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2025,,349932,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2026,,353322,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2027,,358626,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2028,,365180,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2029,,371167,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2030,,375746,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2031,,379084,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2032,,380650,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2033,,380119,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2034,,378359,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2035,,375606,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2036,,372048,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2037,,368518,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2038,,364825,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2039,,360962,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BEL,Belgium,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2040,,357068,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2024,,1441820,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2025,,1424900,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2026,,1390800,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CAN,Canada,POP,Population,PS,Persons,M,Male,Y20T24,From 20 to 24 years,P,Projection,2027,,1388700,,A,Normal value,0,Units,,
